Annotation Cluster 1,Enrichment Score: 21.344612414979288,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0009126~purine nucleoside monophosphate metabolic process,51,5.167173252,1.80E-19,"GM10250, IER3, PPARA, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT4, CYCS, PFKM, NDUFA10, COQ7, DDIT4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, NT5C1A, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, PFAS, ENTPD5, ENO3, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2",849,237,17911,4.539771287,1.16E-15,1.16E-16,3.52E-16
GOTERM_BP_FAT,GO:0046034~ATP metabolic process,47,4.761904762,7.13E-19,"GM10250, ALDOA, PPARA, IER3, UQCRC1, PFKFB2, NDUFB9, LDHD, CYC1, HK2, COX7C, PINK1, PGAM2, ATP5G1, OGDH, ATP5G3, SDHAF2, NDUFS6, BDNF, DNAJC15, ATP5S, ENTPD5, ENO3, ATP5L, ATP5K, GPD1, COX8B, CYCS, ATP5F1, BPGM, AK4, ATP1A2, PFKM, NDUFA10, COQ7, STAT3, DDIT4, SLC25A13, MPI, CHCHD10, GCK, SLC25A33, DLD, NDUFV2, COX6A2, ATP5C1, UQCRB",849,208,17911,4.767016626,4.58E-15,4.16E-16,1.39E-15
GOTERM_BP_FAT,GO:0009167~purine ribonucleoside monophosphate metabolic process,50,5.06585613,8.42E-19,"GM10250, IER3, PPARA, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT4, CYCS, PFKM, NDUFA10, COQ7, DDIT4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, PFAS, ENTPD5, ENO3, GPD1, COX8B, ATP5F1, BPGM, ATP1A2, AK4, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2",849,236,17911,4.4696153,5.40E-15,4.50E-16,1.64E-15
GOTERM_BP_FAT,GO:0045333~cellular respiration,40,4.052684904,2.30E-18,"UQCRC1, NDUFB9, OGDHL, CYC1, COX7C, BNIP3, PINK1, OGDH, SDHAF2, MTFR1, NDUFS6, DNAJC15, BDNF, ETFDH, TRPV4, PDHA1, CAT, SUCLA2, DLST, GPD1, COX8B, SUCLG1, LYRM5, CYCS, CS, DLAT, NR4A3, NDUFA10, COQ7, IDH3A, SOD2, SDHB, SLC25A13, DLD, NDUFV2, COX6A2, COQ10B, COQ10A, MDH1, UQCRB",849,154,17911,5.479632264,1.48E-14,1.13E-15,4.49E-15
GOTERM_BP_FAT,GO:1901657~glycosyl compound metabolic process,61,6.180344478,2.97E-18,"GM10250, PPARA, IER3, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, AKR7A5, NT5E, ATP5K, NUDT18, NUDT4, CYCS, CBR4, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, NT5C1A, ENPP4, HK2, COX7C, ATP5G1, SDHAF2, ATP5G3, NUDT7, ENTPD5, ENO3, AMD1, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, FUCA2, STAT3, MPI, SLC25A13, CHCHD10, GCK, AKR1B3, NDUFV2, COX6A2, APIP",849,353,17911,3.645585375,1.90E-14,1.36E-15,5.80E-15
GOTERM_BP_FAT,GO:0009119~ribonucleoside metabolic process,57,5.775075988,3.70E-18,"GM10250, PPARA, IER3, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, NT5C1A, ENPP4, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, NUDT7, ENTPD5, ENO3, AMD1, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2, APIP",849,313,17911,3.841869969,2.37E-14,1.58E-15,7.22E-15
GOTERM_BP_FAT,GO:0055086~nucleobase-containing small molecule metabolic process,87,8.814589666,4.05E-18,"GM10250, PPARA, LDHB, IER3, NAMPT, ADCY1, GDA, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, NDUFS6, DNAJC15, BDNF, ATP5S, PDE4A, ATP5L, PDHA1, NT5E, ATP5K, ALDH6A1, NUDT18, NUDT4, SUCLG1, CYCS, PFKM, PDE4C, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, MDH1, UQCRB, XDH, ME1, ALDOA, FDX1, NT5C1A, PFKFB2, NDUFB9, ENPP4, HK2, COX7C, EGLN1, MRAP2, OAS2, ATP5G1, SDHAF2, ATP5G3, PFAS, GPD1L, CBR2, FMO2, NUDT7, ENTPD5, ENO3, AMD1, PDHX, PAPSS2, DLST, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, DLAT, IDH3A, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, AOX1, NDUFV2, COX6A2, APIP, DCXR",849,657,17911,2.793611609,2.60E-14,1.62E-15,7.90E-15
GOTERM_BP_FAT,GO:0009123~nucleoside monophosphate metabolic process,51,5.167173252,5.53E-18,"GM10250, IER3, PPARA, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT4, CYCS, PFKM, NDUFA10, COQ7, DDIT4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, NT5C1A, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, PFAS, ENTPD5, ENO3, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2",849,256,17911,4.202835137,3.55E-14,2.09E-15,1.08E-14
GOTERM_BP_FAT,GO:0009161~ribonucleoside monophosphate metabolic process,50,5.06585613,7.26E-18,"GM10250, IER3, PPARA, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT4, CYCS, PFKM, NDUFA10, COQ7, DDIT4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, PFAS, ENTPD5, ENO3, GPD1, COX8B, ATP5F1, BPGM, ATP1A2, AK4, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2",849,248,17911,4.253343592,4.66E-14,2.59E-15,1.42E-14
GOTERM_BP_FAT,GO:0009205~purine ribonucleoside triphosphate metabolic process,47,4.761904762,2.24E-17,"GM10250, ALDOA, PPARA, IER3, UQCRC1, PFKFB2, NDUFB9, LDHD, CYC1, HK2, COX7C, PINK1, PGAM2, ATP5G1, OGDH, ATP5G3, SDHAF2, NDUFS6, BDNF, DNAJC15, ATP5S, ENTPD5, ENO3, ATP5L, ATP5K, GPD1, COX8B, CYCS, ATP5F1, BPGM, AK4, ATP1A2, PFKM, NDUFA10, COQ7, STAT3, DDIT4, SLC25A13, MPI, CHCHD10, GCK, SLC25A33, DLD, NDUFV2, COX6A2, ATP5C1, UQCRB",849,226,17911,4.387342735,1.44E-13,7.56E-15,4.37E-14
GOTERM_BP_FAT,GO:0009116~nucleoside metabolic process,57,5.775075988,6.60E-17,"GM10250, PPARA, IER3, UQCRC1, CYC1, LDHD, PINK1, PGAM2, OGDH, NDUFS6, BDNF, DNAJC15, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, NT5C1A, ENPP4, COX7C, HK2, ATP5G1, SDHAF2, ATP5G3, NUDT7, ENTPD5, ENO3, AMD1, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, GCK, NDUFV2, COX6A2, APIP",849,333,17911,3.611127028,7.13E-13,3.40E-14,2.22E-13
GOTERM_BP_FAT,GO:0009199~ribonucleoside triphosphate metabolic process,47,4.761904762,7.71E-17,"GM10250, ALDOA, PPARA, IER3, UQCRC1, PFKFB2, NDUFB9, LDHD, CYC1, HK2, COX7C, PINK1, PGAM2, ATP5G1, OGDH, ATP5G3, SDHAF2, NDUFS6, BDNF, DNAJC15, ATP5S, ENTPD5, ENO3, ATP5L, ATP5K, GPD1, COX8B, CYCS, ATP5F1, BPGM, AK4, ATP1A2, PFKM, NDUFA10, COQ7, STAT3, DDIT4, SLC25A13, MPI, CHCHD10, GCK, SLC25A33, DLD, NDUFV2, COX6A2, ATP5C1, UQCRB",849,233,17911,4.255534155,7.13E-13,3.10E-14,2.22E-13
GOTERM_BP_FAT,GO:0009144~purine nucleoside triphosphate metabolic process,47,4.761904762,1.09E-16,"GM10250, ALDOA, PPARA, IER3, UQCRC1, PFKFB2, NDUFB9, LDHD, CYC1, HK2, COX7C, PINK1, PGAM2, ATP5G1, OGDH, ATP5G3, SDHAF2, NDUFS6, BDNF, DNAJC15, ATP5S, ENTPD5, ENO3, ATP5L, ATP5K, GPD1, COX8B, CYCS, ATP5F1, BPGM, AK4, ATP1A2, PFKM, NDUFA10, COQ7, STAT3, DDIT4, SLC25A13, MPI, CHCHD10, GCK, SLC25A33, DLD, NDUFV2, COX6A2, ATP5C1, UQCRB",849,235,17911,4.219316843,7.13E-13,2.96E-14,2.22E-13
GOTERM_BP_FAT,GO:0006753~nucleoside phosphate metabolic process,80,8.105369807,1.26E-16,"GM10250, PPARA, LDHB, IER3, NAMPT, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, NDUFS6, DNAJC15, BDNF, PDE4A, ATP5S, ATP5L, PDHA1, NT5E, ATP5K, NUDT18, NUDT4, SUCLG1, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, MDH1, UQCRB, ME1, ALDOA, FDX1, NT5C1A, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, MRAP2, OAS2, ATP5G1, SDHAF2, ATP5G3, PFAS, GPD1L, CBR2, FMO2, NUDT7, ENTPD5, ENO3, PDHX, PAPSS2, DLST, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, DLAT, IDH3A, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2, DCXR",849,606,17911,2.785027619,7.13E-13,2.85E-14,2.22E-13
GOTERM_BP_FAT,GO:0009117~nucleotide metabolic process,79,8.004052685,2.71E-16,"GM10250, PPARA, LDHB, IER3, NAMPT, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, NDUFS6, DNAJC15, BDNF, PDE4A, ATP5S, ATP5L, PDHA1, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, MDH1, UQCRB, ME1, ALDOA, FDX1, NT5C1A, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, MRAP2, OAS2, ATP5G1, SDHAF2, ATP5G3, PFAS, GPD1L, CBR2, FMO2, NUDT7, ENTPD5, ENO3, PDHX, PAPSS2, DLST, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, DLAT, IDH3A, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2, DCXR",849,596,17911,2.796359317,1.43E-12,5.48E-14,4.33E-13
GOTERM_BP_FAT,GO:0019637~organophosphate metabolic process,105,10.63829787,9.16E-16,"LDHB, ADCY1, ADCY7, WFS1, LDHD, PGAM2, OGDH, GPCPD1, AQP1, BDNF, PDE4A, PDHA1, NUDT18, NUDT4, SUCLG1, TTC7B, PDE4C, CHPT1, DDIT4, PNPLA8, SLC25A33, DLD, ATP5C1, MDH1, ALDOA, ME1, FGFR3, FDX1, ENPP2, NT5C1A, PFKFB2, COX7C, MRAP2, OAS2, SDHAF2, GPD1L, P2RY1, ENTPD5, CSF1R, GPD1, COX8B, BPGM, AK4, DLAT, IDH3A, CHCHD10, SLC25A13, NDUFV2, COX6A2, DCXR, GM10250, SLC27A1, IER3, PPARA, NAMPT, UQCRC1, CYC1, PINK1, PPIP5K1, PTEN, NDUFS6, DNAJC15, FITM2, ATP5S, SYNJ2, ATP5L, NT5E, IP6K3, ATP5K, PGAP2, LPGAT1, CYCS, PFKM, COQ7, NDUFA10, PANK4, GPAM, UGP2, UQCRB, NDUFB9, HK2, EGLN1, ATP5G1, ATP5G3, PFAS, MTM1, CBR2, CKMT2, FMO2, NUDT7, ENO3, PDHX, PAPSS2, PIK3R1, DLST, PLA2G16, FLT1, ATP5F1, ATP1A2, STAT3, MPI, ADCY9, GCK, GFPT2, SMPD1",849,957,17911,2.314672249,5.70E-12,2.11E-13,1.73E-12
GOTERM_BP_FAT,GO:0072521~purine-containing compound metabolic process,71,7.193515704,1.05E-15,"GM10250, PPARA, IER3, ADCY1, GDA, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, NDUFS6, DNAJC15, BDNF, PDE4A, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, XDH, ALDOA, NT5C1A, NDUFB9, PFKFB2, ENPP4, HK2, COX7C, EGLN1, MRAP2, ATP5G1, OAS2, SDHAF2, ATP5G3, PFAS, NUDT7, ENTPD5, ENO3, AMD1, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, AOX1, NDUFV2, COX6A2, APIP",849,513,17911,2.919800155,6.41E-12,2.29E-13,1.95E-12
GOTERM_BP_FAT,GO:0009141~nucleoside triphosphate metabolic process,48,4.863221884,1.41E-15,"GM10250, ALDOA, PPARA, IER3, UQCRC1, PFKFB2, NDUFB9, LDHD, CYC1, HK2, COX7C, PINK1, PGAM2, ATP5G1, OGDH, ATP5G3, SDHAF2, NDUFS6, BDNF, DNAJC15, ATP5S, ENTPD5, ENO3, ATP5L, ATP5K, GPD1, COX8B, SUCLG1, CYCS, ATP5F1, BPGM, AK4, ATP1A2, PFKM, NDUFA10, COQ7, STAT3, DDIT4, SLC25A13, MPI, CHCHD10, GCK, SLC25A33, DLD, NDUFV2, COX6A2, ATP5C1, UQCRB",849,259,17911,3.90979167,9.26E-12,3.19E-13,2.82E-12
GOTERM_BP_FAT,GO:0009150~purine ribonucleotide metabolic process,63,6.382978723,2.22E-14,"GM10250, PPARA, IER3, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PINK1, PGAM2, AQP1, OGDH, NDUFS6, BDNF, DNAJC15, PDE4A, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, ATP5G1, MRAP2, SDHAF2, ATP5G3, PFAS, NUDT7, ENTPD5, ENO3, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2",849,447,17911,2.973344084,1.43E-10,4.45E-12,4.34E-11
GOTERM_BP_FAT,GO:0022900~electron transport chain,25,2.532928065,5.87E-14,"NDUFB3, GPD1, UQCRC1, COX8B, LYRM5, NDUFB9, CYCS, CYC1, COX7C, PINK1, NDUFA10, COQ7, CYB561, SDHAF2, SOD2, NDUFS6, SDHB, DNAJC15, BDNF, SLC25A13, NDUFV2, DLD, COX6A2, ETFDH, UQCRB",849,77,17911,6.84954033,3.77E-10,1.14E-11,1.15E-10
GOTERM_BP_FAT,GO:0006163~purine nucleotide metabolic process,64,6.484295846,9.02E-14,"GM10250, PPARA, IER3, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, NDUFS6, BDNF, DNAJC15, PDE4A, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, ATP5G1, OAS2, MRAP2, SDHAF2, ATP5G3, PFAS, NUDT7, ENTPD5, ENO3, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2",849,473,17911,2.85450611,5.79E-10,1.70E-11,1.76E-10
GOTERM_BP_FAT,GO:0009259~ribonucleotide metabolic process,63,6.382978723,1.12E-13,"GM10250, PPARA, IER3, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PINK1, PGAM2, AQP1, OGDH, NDUFS6, BDNF, DNAJC15, PDE4A, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, ATP5G1, MRAP2, SDHAF2, ATP5G3, PFAS, NUDT7, ENTPD5, ENO3, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2",849,463,17911,2.870593533,7.20E-10,2.06E-11,2.19E-10
GOTERM_BP_FAT,GO:0019693~ribose phosphate metabolic process,63,6.382978723,3.25E-13,"GM10250, PPARA, IER3, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PINK1, PGAM2, AQP1, OGDH, NDUFS6, BDNF, DNAJC15, PDE4A, ATP5S, ATP5L, NT5E, ATP5K, NUDT18, NUDT4, CYCS, PDE4C, PFKM, COQ7, NDUFA10, DDIT4, PANK4, SLC25A33, DLD, ATP5C1, UQCRB, ALDOA, NDUFB9, PFKFB2, HK2, COX7C, EGLN1, ATP5G1, MRAP2, SDHAF2, ATP5G3, PFAS, NUDT7, ENTPD5, ENO3, PAPSS2, GPD1, COX8B, ATP5F1, BPGM, AK4, ATP1A2, STAT3, MPI, SLC25A13, CHCHD10, ADCY9, GCK, NDUFV2, COX6A2",849,474,17911,2.803976383,2.09E-09,5.80E-11,6.36E-10
GOTERM_BP_FAT,GO:0022904~respiratory electron transport chain,23,2.33029382,7.53E-13,"GPD1, UQCRC1, COX8B, LYRM5, NDUFB9, CYCS, CYC1, COX7C, PINK1, NDUFA10, COQ7, SDHAF2, SOD2, NDUFS6, SDHB, DNAJC15, BDNF, SLC25A13, NDUFV2, DLD, COX6A2, ETFDH, UQCRB",849,71,17911,6.834104746,4.83E-09,1.31E-10,1.47E-09
GOTERM_BP_FAT,GO:0042775~mitochondrial ATP synthesis coupled electron transport,17,1.722391084,2.09E-10,"UQCRC1, COX8B, NDUFB9, CYC1, CYCS, COX7C, PINK1, NDUFA10, COQ7, SDHAF2, NDUFS6, DNAJC15, BDNF, NDUFV2, DLD, COX6A2, UQCRB",849,47,17911,7.630679398,1.34E-06,2.99E-08,4.09E-07
GOTERM_BP_FAT,GO:0042773~ATP synthesis coupled electron transport,17,1.722391084,1.16E-09,"UQCRC1, COX8B, NDUFB9, CYC1, CYCS, COX7C, PINK1, NDUFA10, COQ7, SDHAF2, NDUFS6, DNAJC15, BDNF, NDUFV2, DLD, COX6A2, UQCRB",849,52,17911,6.896960225,7.42E-06,1.48E-07,2.26E-06
GOTERM_BP_FAT,GO:1901135~carbohydrate derivative metabolic process,97,9.827760892,1.32E-09,"GM10250, PPARA, IER3, ADCY1, UQCRC1, ADCY7, WFS1, CYC1, LDHD, PGAM2, PINK1, AQP1, OGDH, ART1, NDUFS6, ART3, DNAJC15, BDNF, TRAK2, ST3GAL5, SLC2A4, ATP5S, PDE4A, B3GALNT2, ATP5L, ANGPT1, AKR7A5, NT5E, GPC1, ATP5K, PGAP2, NUDT18, NUDT4, CYCS, CST3, CBR4, PFKM, PDE4C, COQ7, NDUFA10, DDIT4, GNS, PANK4, VEGFB, NUS1, SLC25A33, DLD, ATP5C1, UGP2, UQCRB, ALDOA, GAL3ST3, NT5C1A, PFKFB2, NDUFB9, ENPP4, HK2, COX7C, EGLN1, MRAP2, OAS2, ATP5G1, DCN, EXTL1, SDHAF2, ATP5G3, PFAS, GPD1L, NUDT7, ENTPD5, FBXO6, ENO3, B3GNT3, PCSK6, AMD1, PAPSS2, GPD1, FKTN, COX8B, PSAP, ATP5F1, BPGM, AK4, ATP1A2, FUCA2, STAT3, CHCHD10, SLC25A13, MPI, ADCY9, GCK, AKR1B3, GFPT2, NDUFV2, COX6A2, PARP3, APIP",849,1079,17911,1.896541862,8.44E-06,1.66E-07,2.57E-06
GOTERM_BP_FAT,GO:0006119~oxidative phosphorylation,18,1.823708207,1.51E-08,"UQCRC1, COX8B, NDUFB9, CYC1, CYCS, COX7C, PINK1, NDUFA10, COQ7, SDHAF2, NDUFS6, DNAJC15, BDNF, CHCHD10, NDUFV2, DLD, COX6A2, UQCRB",849,69,17911,5.503456752,9.67E-05,1.67E-06,2.94E-05
GOTERM_BP_FAT,"GO:0006120~mitochondrial electron transport, NADH to ubiquinone",8,0.810536981,2.40E-06,"NDUFS6, BDNF, DNAJC15, NDUFB9, DLD, NDUFV2, PINK1, NDUFA10",849,15,17911,11.25151158,0.015268191,1.71E-04,0.004682004
,,,,,,,,,,,,
Annotation Cluster 3,Enrichment Score: 14.574256225480042,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006082~organic acid metabolic process,111,11.24620061,1.81E-21,"LDHB, F13A1, STAT5B, PGAM2, ACSS2, OGDH, FAH, GSTM7, GOT2, ACSS1, GOT1, CYGB, SPR, PDHA1, GPT2, ALDH6A1, CYP2D22, DARS, SUCLG1, TECR, DDIT4, PNPLA8, GLUL, CD36, DLD, MDH1, MPST, ALDOA, ME1, ME3, PFKFB2, PAH, CD74, HADHB, QRSL1, MUT, ENTPD5, ALDH4A1, GLO1, SCD1, GPD1, LPL, PTGR2, EPHX2, BPGM, ACACB, NR4A3, DLAT, IDH3A, MLYCD, MTR, ACAD12, SLC27A1, ACOX1, PPARA, IER3, CPT2, PRKAG1, OGDHL, AUH, NDUFS6, P4HA2, P4HA1, SUCLA2, SUOX, ACADM, CBR4, MID1IP1, PFKM, DECR1, LPIN1, ACADVL, DGAT2, PTGDS, ANKRD23, GPAM, ECH1, BCAT2, ABCD1, HK2, EGLN3, EGLN1, PFAS, ALDH1A1, PLIN5, ACSL1, ADH1, FMO2, CYP26B1, ETFDH, ABCD2, PER2, ENO3, GSTO1, PDHX, ETFB, BCKDHA, ALKBH7, DLST, PDK2, WDTC1, AMACR, CS, PHYH, STAT3, SDHB, MPI, GCK, GFPT2, GPT, APIP",849,878,17911,2.667108027,1.16E-17,2.91E-18,3.54E-18
GOTERM_BP_FAT,GO:0043436~oxoacid metabolic process,103,10.43566363,1.27E-20,"LDHB, F13A1, STAT5B, PGAM2, ACSS2, OGDH, GSTM7, FAH, GOT2, ACSS1, GOT1, CYGB, SPR, PDHA1, GPT2, ALDH6A1, CYP2D22, DARS, SUCLG1, TECR, DDIT4, PNPLA8, GLUL, CD36, DLD, MPST, MDH1, ALDOA, ME1, ME3, PFKFB2, PAH, CD74, HADHB, QRSL1, ENTPD5, ALDH4A1, GLO1, SCD1, GPD1, LPL, PTGR2, EPHX2, BPGM, ACACB, NR4A3, DLAT, IDH3A, MLYCD, MTR, ACAD12, PPARA, ACOX1, IER3, SLC27A1, CPT2, PRKAG1, AUH, NDUFS6, SUCLA2, SUOX, ACADM, CBR4, MID1IP1, PFKM, DECR1, LPIN1, ACADVL, DGAT2, PTGDS, ANKRD23, GPAM, ECH1, BCAT2, ABCD1, HK2, PFAS, ALDH1A1, PLIN5, ACSL1, ADH1, CYP26B1, ETFDH, ABCD2, PER2, ENO3, GSTO1, PDHX, ETFB, ALKBH7, DLST, PDK2, WDTC1, AMACR, CS, PHYH, STAT3, SDHB, MPI, GCK, GFPT2, GPT, APIP",849,797,17911,2.726409253,8.17E-17,1.63E-17,2.49E-17
GOTERM_BP_FAT,GO:0019752~carboxylic acid metabolic process,102,10.3343465,2.36E-20,"LDHB, F13A1, STAT5B, PGAM2, ACSS2, OGDH, GSTM7, FAH, GOT2, ACSS1, GOT1, CYGB, SPR, PDHA1, GPT2, ALDH6A1, CYP2D22, DARS, SUCLG1, TECR, DDIT4, PNPLA8, GLUL, CD36, DLD, MPST, MDH1, ALDOA, ME1, ME3, PFKFB2, PAH, CD74, HADHB, QRSL1, ENTPD5, ALDH4A1, GLO1, SCD1, GPD1, LPL, PTGR2, EPHX2, BPGM, ACACB, NR4A3, DLAT, IDH3A, MLYCD, MTR, ACAD12, PPARA, ACOX1, IER3, SLC27A1, CPT2, PRKAG1, AUH, NDUFS6, SUCLA2, ACADM, CBR4, MID1IP1, PFKM, DECR1, LPIN1, ACADVL, DGAT2, PTGDS, ANKRD23, GPAM, ECH1, BCAT2, ABCD1, HK2, PFAS, ALDH1A1, PLIN5, ACSL1, ADH1, CYP26B1, ETFDH, ABCD2, PER2, ENO3, GSTO1, PDHX, ETFB, ALKBH7, DLST, PDK2, WDTC1, AMACR, CS, PHYH, STAT3, SDHB, MPI, GCK, GFPT2, GPT, APIP",849,791,17911,2.720419204,1.52E-16,2.53E-17,4.61E-17
GOTERM_BP_FAT,GO:0032787~monocarboxylic acid metabolic process,74,7.497467072,1.43E-15,"PPARA, SLC27A1, LDHB, ACOX1, IER3, CPT2, PRKAG1, STAT5B, PGAM2, ACSS2, OGDH, GSTM7, AUH, NDUFS6, ACSS1, CYGB, PDHA1, ACADM, CYP2D22, CBR4, DECR1, PFKM, MID1IP1, TECR, LPIN1, DDIT4, ACADVL, PNPLA8, CD36, PTGDS, ANKRD23, DGAT2, DLD, GPAM, ALDOA, ME3, ECH1, ABCD1, PFKFB2, HK2, CD74, HADHB, ALDH1A1, PLIN5, ACSL1, ADH1, CYP26B1, ABCD2, ENTPD5, ETFDH, PER2, ENO3, GLO1, PDHX, ETFB, SCD1, GPD1, LPL, PDK2, ALKBH7, WDTC1, PTGR2, AMACR, EPHX2, BPGM, ACACB, DLAT, NR4A3, PHYH, STAT3, MPI, GCK, MLYCD, ACAD12",849,553,17911,2.823051053,9.26E-12,3.09E-13,2.82E-12
